cid,corpname,corpurl,address,category,PR,web,gyoshu,jigyou,torikumi
295,東洋電装株式会社,company_info.html?id=209,横浜市鶴見区大黒町9-7,建設,<技術と信頼でお客様の未来に貢献します> 横浜を中心に様々な電気設備の設計・施工を高い品質できめ細かに対応いたします。生活基盤を支えるスペシャリスト集団として世の中の発展に向き合って参ります。  ,http://www.toyodenso.co.jp,建設,建築物の電気・情報通信設備並びに鉄道、プラント関連施設の設計・施工及び保守点検・改修工事 ,●近隣清掃活動 ●エコキャップ運動への参加 ●交通安全活動(鶴見交通安全協会および鶴見安全運転管理者会に属し、事故防止運動キャンペーンやパトロール等の活動に参加) ●環境保全(社屋照明のLED化、ジェットタオルの導入) ●インフルエンザ予防接種費用の補助 ●バーベキュー大会の開催(年1回・協力会社招待) ●地域開催の各イベントへの協賛 ほか 
296,株式会社トキワ,company_info.html?id=355,横浜市栄区笠間1-6-17,建設,,http://kk-tokiwa.wixsite.com/mysite,建設,舗装工事業,
297,土志田建設株式会社,company_info.html?id=144,横浜市緑区長津田3-4-12,建設,,http://www.toshida-kk.com,建設,,
298,株式会社トランプス,company_info.html?id=339,横浜市青葉区荏田町2361-3 林ビル1-C号,サービス,,http://trumps.co.jp/about.html,サービス,,
299,株式会社トーエル,company_info.html?id=294,横浜市港北区高田西1-5-21,小売り・卸,,https://www.toell.co.jp/,小売り・卸,液化石油ガスの製造・卸・小売 ハワイ産ピュアウォーター輸入・卸・販売 ピュアウォーター輸出・製造・卸・販売 コールセンター業務の受託 認可保育所の経営,
300,株式会社直紀建設,company_info.html?id=319,横浜市磯子区氷取沢町37番8号,建設,令和5年6月27日 横浜グランドスラム企業表彰を受賞  公共工事請負・施工から外構工事や駐車場工事などの民間工事にいたるまで、丁寧な仕事を致します。,,建設,土木・舗装工事請負業 外構工事や駐車場の工事などの民間工事 ほか ,
301,株式会社なかじま,company_info.html?id=44,横浜市金沢区幸浦２－２２－１７,小売・卸,,http://www.navida.ne.jp/snavi/3842_1.html,小売・卸,,
302,株式会社中原建設,company_info.html?id=481,横浜市南区中村町3-203-7,建設,,https://www.nakaharakensetsu-cons.com/,建設,創業40周年に向けて、これまでに数々の建設事業で培った技術力と多様な施工実績を活かし、安全で安心な社会づくりに貢献してまいります。,
303,永田塗装株式会社,company_info.html?id=267,横浜市中区曙町5丁目67,建設,横浜の地で100年以上事業を続けてまいりました。地域の皆様とより良い環境作りに貢献してまいります。,http://www.npy.co.jp/,建設,公共施設・マンション・工場等大規模物件から住宅まで幅広い修繕・増改築工事を行っております。,そこに住まう方・お勤めになる方とともにより良い環境作りを行います。住みながら・稼働しながらの工事を得意としております。
304,株式会社長野工務店,company_info.html?id=237,横浜市戸塚区小雀町1137番地,建設,横浜市を中心に土木・橋梁・道路及び舗装・河川・宅地造成・水道施設及び付帯機器設置・機械器具設置・コンクリート防食被覆工・給排水工事・太陽光発電設備を施工する会社です。1914年4月に創業し、今年で106目を迎えます。 本業以外にもISO取得、よこはまグッドバランス賞受賞、地域貢献活動を行い、社内・社外の取組にも積極的に活動をしています。 ,http://naganokoumuten.co.jp/index.html,建設,【土木工事事業】道路改良工事 / 道路舗装工事 / 水道施設工事 / 水道工事 / 河川工事 / 橋梁工事 / 耐震補強工事/ 宅地造成工事  【太陽光発電事業】  太陽光発電パネル売電業務 /  太陽光発電パネル・アグリソーラー設置工事  ,会社周辺の清掃活動、地元神社の祭礼協賛、ドローンを使用し区役所や消防署などの広報撮影に協力などの地域貢献活動に積極的に行っています。
305,ナトリ電設株式会社,company_info.html?id=268,横浜市緑区東本郷5丁目3番1号,電気工事・ガス,,http://www.natoridensetu.co.jp,電気工事・ガス,電気工事請負業（屋内・屋外電気工事）,
306,奈良建設株式会社,company_info.html?id=145,横浜市港北区新横浜1-13-3,建設,創業から70余年、橋梁や道路といった大規模な建造物から一般住宅まで、常に地域の皆様が豊かに安心して暮らせる「街」を創ってきました。 細心の注意と誠実な姿勢を大切に安全や品質を重視して日々の業務を遂行しています。こうした着実な私たちの取組みの賜として、毎年国交省をはじめとした表彰を頂いている他、近年では「よこはまグッドバランス賞」「横浜健康経営認証」「地域未来牽引企業」等の認定・認証を受けています。,https://www.nara-const.co.jp,建設,1947年の創業以来、総合建設業として地元横浜で安心安全で高品質な社会基盤や住まいづくりに貢献して参りました。インフラ整備や街づくり、環境に配慮した技術の開発を進めながら、日々事業に取り組んでおります。 【事業内容】 ・土木・建築工事の請負および 企画・設計・監理、環境整備の各事業  ・特殊工法によるコンクリ-ト構造物の補修・補強  ・建物の耐震診断、リフォ-ム  ・不動産の売買・賃貸・管理及び仲介 ほか,
307,奈良造園土木株式会社,company_info.html?id=146,横浜市港北区新横浜1-13-3,造園,経営基盤を安定させるためには地域の発展が不可欠と考え、地域社会の求める「地域社会の経済的・文化的発展」「環境保全」及び「地域の社会活動への参加」を中心に、地元企業として地域に貢献していくことで、地域社会及び企業市民としての豊かさを実現してまいります。,http://www.narazouen.co.jp,造園,1.造園、土木、とび・土工、水道施設、舗装等工事の施工請　負及び設計監理 2.樹木・苗木・芝等の育成及び売買、リース 3.園芸用品の販売 4.指定管理業務（現在、横浜市の２公園の指定管理業務を担　当。）,新横浜町内会の会員として、地域の緑化を含めた美化環境活動を推進しております。町内会の皆さんとの花植えや、地域の子供たちを対象とした自然観察会等の活動に取り組んでおります。今後も地元新横浜が活力あふれる街になりますよう、お手伝いをさせて頂ければと思います。
308,西田装美株式会社,company_info.html?id=414,横浜市南区花之木町３－５１－３,サービス,,http://nishida-soubi.co.jp,サービス,,
309,株式会社二十一設計,company_info.html?id=320,横浜市西区平沼1-39-3　三石ヨコハマビル,その他,【Doing good】  株式会社二十一設計は経営理念に 「Doing good」 ・Doing good for the earth. ・Doing good for the people. ・Doing good for ourselves. を掲げています。 環境系一級建築士事務所として、CO2の発生抑制と省エネルギー化を可能にした環境配慮設計、大災害に備えた安心・安全の防災機能強化設計が強みです。,http://www.ss21.jp,その他,【省エネ・新エネ・防災・子供たち】  上記のスローガンには自然エネルギー・再生可能エネルギーの積極的な導入を促進し、環境にやさしいエコロジーな街づくり貢献していくという意思が込められています。 弊社はあらゆる公共建築物の水・空気・電気・情報通信の建築設備設計を主力とする一級建築士事務所で、社会貢献性の非常に高い仕事をさせて頂いております。 ,【活気溢れる地域社会を】  1.顧客の多くは横浜市内官公庁及び民間企 　業です。横浜市内の受注を積極的に増や 　し、質の高い顧客価値の創造を目指して 　います。平成30年度の業務受注実績の内 　約60％を市内案件が占めました。 2.地域雇用を意識して、弊社業務の協力団 　体である二十一倶楽部会員企業様と合同 　の就職説明会を開催するなど地域での雇 　用に力を入れています。 　弊社従業員の内71.7％が横浜市民です。 
